card_id,name,set_name
A1a-031,Mew,Mythical Island
A1a-032,Mew ex,Mythical Island
A1a-077,Mew ex,Mythical Island
A1a-083,Mew ex,Mythical Island
A1a-086,Mew ex,Mythical Island
A1a-007,Morelull,Mythical Island
A1a-065,Mythical Slab,Mythical Island
A1a-063,Old Amber,Mythical Island
A1a-059,Pidgeot ex,Mythical Island
A1a-079,Pidgeot ex,Mythical Island
A1a-058,Pidgeotto,Mythical Island
A1a-057,Pidgey,Mythical Island
A1a-025,Pikachu,Mythical Island
A1a-064,Pokémon Flute,Mythical Island
A1a-010,Ponyta,Mythical Island
A1a-042,Primeape,Mythical Island
A1a-051,Purrloin,Mythical Island
A1a-026,Raichu,Mythical Island
A1a-011,Rapidash,Mythical Island
A1a-015,Salandit,Mythical Island
A1a-071,Salandit,Mythical Island
A1a-016,Salazzle,Mythical Island
A1a-055,Scolipede,Mythical Island
A1a-006,Serperior,Mythical Island
A1a-070,Serperior,Mythical Island
A1a-005,Servine,Mythical Island
A1a-008,Shiinotic,Mythical Island
A1a-033,Sigilyph,Mythical Island
A1a-040,Slurpuff,Mythical Island
A1a-004,Snivy,Mythical Island
A1a-048,Stonjourner,Mythical Island
A1a-039,Swirlix,Mythical Island
A1a-060,Tauros,Mythical Island
A1a-019,Vaporeon,Mythical Island
A1a-072,Vaporeon,Mythical Island
A1a-053,Venipede,Mythical Island
A1a-014,Volcarona,Mythical Island
A1a-050,Weezing,Mythical Island
A1a-054,Whirlipede,Mythical Island
bw4-38,Kyurem-EX,Next Destinies
bw4-96,Kyurem-EX,Next Destinies
bw4-54,Mewtwo-EX,Next Destinies
bw4-98,Mewtwo-EX,Next Destinies
bw4-82,Regigigas-EX,Next Destinies
bw4-99,Regigigas-EX,Next Destinies
bw4-22,Reshiram-EX,Next Destinies
bw4-95,Reshiram-EX,Next Destinies
bw4-5,Shaymin-EX,Next Destinies
bw4-94,Shaymin-EX,Next Destinies
bw4-51,Zekrom-EX,Next Destinies
bw4-97,Zekrom-EX,Next Destinies
np-32,Articuno ex,Nintendo Black Star Promos
np-22,Beldum,Nintendo Black Star Promos
np-29,Celebi,Nintendo Black Star Promos
np-28,Championship Arena,Nintendo Black Star Promos
np-24,Chimecho,Nintendo Black Star Promos
np-9,Combusken,Nintendo Black Star Promos
np-25,Flygon,Nintendo Black Star Promos
np-2,Groudon ex,Nintendo Black Star Promos
np-38,Groudon ex,Nintendo Black Star Promos
np-4,Grovyle,Nintendo Black Star Promos
np-21,Jirachi,Nintendo Black Star Promos
np-1,Kyogre ex,Nintendo Black Star Promos
np-37,Kyogre ex,Nintendo Black Star Promos
np-14,Latias,Nintendo Black Star Promos
np-15,Latios,Nintendo Black Star Promos
np-20,Ludicolo,Nintendo Black Star Promos
np-11,Marshtomp,Nintendo Black Star Promos
np-13,Meowth,Nintendo Black Star Promos
np-23,Metang,Nintendo Black Star Promos
np-40,Mew,Nintendo Black Star Promos
np-31,Moltres ex,Nintendo Black Star Promos
np-10,Mudkip,Nintendo Black Star Promos
np-18,Mudkip,Nintendo Black Star Promos
np-5,Mudkip,Nintendo Black Star Promos
np-12,Pikachu,Nintendo Black Star Promos
np-35,Pikachu δ,Nintendo Black Star Promos
np-39,Rayquaza ex,Nintendo Black Star Promos
np-30,Suicune,Nintendo Black Star Promos
np-17,Torchic,Nintendo Black Star Promos
np-6,Torchic,Nintendo Black Star Promos
np-8,Torchic,Nintendo Black Star Promos
np-16,Treecko,Nintendo Black Star Promos
np-3,Treecko,Nintendo Black Star Promos
np-7,Treecko,Nintendo Black Star Promos
np-27,Tropical Tidal Wave,Nintendo Black Star Promos
np-36,Tropical Tidal Wave,Nintendo Black Star Promos
np-26,Tropical Wind,Nintendo Black Star Promos
np-34,Typhlosion,Nintendo Black Star Promos
np-19,Whismur,Nintendo Black Star Promos
np-33,Zapdos ex,Nintendo Black Star Promos
xy4-24a,M Manectric EX,Phantom Forces
bw10-65,Dialga-EX,Plasma Blast
bw10-99,Dialga-EX,Plasma Blast
bw10-11,Genesect-EX,Plasma Blast
bw10-97,Genesect-EX,Plasma Blast
bw10-60,Jirachi-EX,Plasma Blast
bw10-98,Jirachi-EX,Plasma Blast
bw10-30,Kyurem-EX,Plasma Blast
bw10-100,Palkia-EX,Plasma Blast
bw10-66,Palkia-EX,Plasma Blast
bw10-9,Virizion-EX,Plasma Blast
bw10-96,Virizion-EX,Plasma Blast
bw9-111,Deoxys-EX,Plasma Freeze
bw9-53,Deoxys-EX,Plasma Freeze
bw9-109,Heatran-EX,Plasma Freeze
bw9-13,Heatran-EX,Plasma Freeze
bw9-112,Latias-EX,Plasma Freeze
bw9-85,Latias-EX,Plasma Freeze
bw9-113,Latios-EX,Plasma Freeze
bw9-86,Latios-EX,Plasma Freeze
bw9-40,Nidoran♀,Plasma Freeze
bw9-43,Nidoran♂,Plasma Freeze
bw9-110,Thundurus-EX,Plasma Freeze
bw9-38,Thundurus-EX,Plasma Freeze
bw9-114,Tornadus-EX,Plasma Freeze
bw9-98,Tornadus-EX,Plasma Freeze
bw8-132,Articuno-EX,Plasma Storm
bw8-25,Articuno-EX,Plasma Storm
bw8-95,Black Kyurem-EX,Plasma Storm
bw8-133,Cobalion-EX,Plasma Storm
bw8-93,Cobalion-EX,Plasma Storm
bw8-108,Lugia-EX,Plasma Storm
bw8-134,Lugia-EX,Plasma Storm
bw8-14,Moltres-EX,Plasma Storm
bw8-131,Victini-EX,Plasma Storm
bw8-18,Victini-EX,Plasma Storm
bw8-96,White Kyurem-EX,Plasma Storm
bw8-48,Zapdos-EX,Plasma Storm
fut2020-2,Eevee on the Ball,Pokémon Futsal 2020
fut2020-3,Grookey on the Ball,Pokémon Futsal 2020
fut2020-1,Pikachu on the Ball,Pokémon Futsal 2020
fut2020-4,Scorbunny on the Ball,Pokémon Futsal 2020
fut2020-5,Sobble on the Ball,Pokémon Futsal 2020
pop2-8,Mr. Briney’s Compassion,POP Series 2
pop5-6,Bill’s Maintenance,POP Series 5
pop5-16,Espeon ★,POP Series 5
pop5-17,Umbreon ★,POP Series 5
pop5-9,δ Rainbow Energy,POP Series 5
pop8-11,Roseanne’s Research,POP Series 8
xy5-66,Nidoran♀,Primal Clash
P-A-087,Alcremie,Promos-A
P-A-069,Alolan Exeggutor,Promos-A
P-A-072,Alolan Grimer,Promos-A
P-A-070,Alolan Ninetales,Promos-A
P-A-089,Audino,Promos-A
P-A-057,Bidoof,Promos-A
P-A-076,Blacephalon,Promos-A
P-A-029,Blastoise,Promos-A
P-A-098,Blissey ex,Promos-A
P-A-023,Bulbasaur,Promos-A
P-A-013,Butterfree,Promos-A
P-A-011,Chansey,Promos-A
P-A-032,Charmander,Promos-A
P-A-043,Cherrim,Promos-A
P-A-040,Chimchar,Promos-A
P-A-095,Chinchou,Promos-A
P-A-031,Cinccino,Promos-A
P-A-016,Clefairy,Promos-A
P-A-093,Cleffa,Promos-A
P-A-067,Cosmog,Promos-A
P-A-071,Crabrawler,Promos-A
P-A-037,Cresselia ex,Promos-A
P-A-051,Cyclizar,Promos-A
P-A-042,Darkrai ex,Promos-A
P-A-078,Dawn Wings Necrozma,Promos-A
P-A-088,Dragonair,Promos-A
P-A-079,Dusk Mane Necrozma,Promos-A
P-A-030,Eevee,Promos-A
P-A-092,Eevee,Promos-A
P-A-056,Ekans,Promos-A
P-A-036,Electivire,Promos-A
P-A-060,Exeggcute,Promos-A
P-A-062,Farfetch'd,Promos-A
P-A-053,Floatzel,Promos-A
P-A-061,Froakie,Promos-A
P-A-046,Gible,Promos-A
P-A-091,Greedent,Promos-A
P-A-019,Greninja,Promos-A
P-A-003,Hand Scope,Promos-A
P-A-020,Haunter,Promos-A
P-A-094,Horsea,Promos-A
P-A-096,Houndoom,Promos-A
P-A-022,Jigglypuff,Promos-A
P-A-086,Jolteon,Promos-A
P-A-097,Kangaskhan,Promos-A
P-A-075,Kartana,Promos-A
P-A-014,Lapras ex,Promos-A
P-A-068,Lycanroc,Promos-A
P-A-055,Machamp,Promos-A
P-A-024,Magnemite,Promos-A
P-A-048,Manaphy,Promos-A
P-A-017,Mankey,Promos-A
P-A-099,Marill,Promos-A
P-A-012,Meowth,Promos-A
P-A-010,Mewtwo,Promos-A
P-A-050,Mewtwo ex,Promos-A
P-A-066,Mimikyu,Promos-A
P-A-038,Misdreavus,Promos-A
P-A-025,Moltres ex,Promos-A
P-A-045,Nosepass,Promos-A
P-A-021,Onix,Promos-A
P-A-058,Pachirisu,Promos-A
P-A-054,Pawmot,Promos-A
P-A-009,Pikachu,Promos-A
P-A-015,Pikachu,Promos-A
P-A-026,Pikachu,Promos-A
P-A-034,Piplup,Promos-A
P-A-082,Poipole,Promos-A
P-A-005,Poké Ball,Promos-A
P-A-004,Pokédex,Promos-A
P-A-008,Pokédex,Promos-A
P-A-001,Potion,Promos-A
P-A-007,Professor's Research,Promos-A
P-A-044,Raichu,Promos-A
P-A-063,Rayquaza,Promos-A
P-A-064,Rayquaza ex,Promos-A
P-A-065,Rayquaza ex,Promos-A
P-A-006,Red Card,Promos-A
P-A-059,Riolu,Promos-A
P-A-039,Skarmory,Promos-A
P-A-027,Snivy,Promos-A
P-A-049,Snorlax,Promos-A
P-A-052,Sprigatito,Promos-A
P-A-033,Squirtle,Promos-A
P-A-080,Stakataka,Promos-A
P-A-047,Staraptor,Promos-A
P-A-083,Stufful,Promos-A
P-A-084,Tapu Koko ex,Promos-A
P-A-090,Togedemaru,Promos-A
P-A-041,Togepi,Promos-A
P-A-073,Toucannon,Promos-A
P-A-035,Turtwig,Promos-A
P-A-081,Ultra Necrozma ex,Promos-A
P-A-085,Vanillite,Promos-A
P-A-018,Venusaur,Promos-A
P-A-028,Volcarona,Promos-A
P-A-100,Weavile,Promos-A
P-A-002,X Speed,Promos-A
P-A-077,Xurkitree,Promos-A
P-A-074,Zeraora,Promos-A
swsh2-154,Boss's Orders (Giovanni),Rebel Clash
swsh2-189,Boss's Orders (Giovanni),Rebel Clash
swsh2-200,Boss's Orders (Giovanni),Rebel Clash
swsh2-172,Horror Psychic Energy,Rebel Clash
swsh2-173,Speed Lightning Energy,Rebel Clash
pl2-103,Alakazam 4,Rising Rivals
pl2-38,Alakazam 4,Rising Rivals
pl2-16,Bronzong 4,Rising Rivals
pl2-17,Drapion 4,Rising Rivals
pl2-18,Espeon 4,Rising Rivals
pl2-60,Flareon 4,Rising Rivals
pl2-106,Gallade 4,Rising Rivals
pl2-20,Gallade 4,Rising Rivals
pl2-62,Gliscor 4,Rising Rivals
pl2-23,Golem 4,Rising Rivals
pl2-24,Heracross 4,Rising Rivals
pl2-42,Hippowdon 4,Rising Rivals
pl2-65,Houndoom 4,Rising Rivals
pl2-108,Infernape 4,Rising Rivals
pl2-43,Infernape 4,Rising Rivals
pl2-28,Mr. Mime 4,Rising Rivals
pl2-71,Nidoran♀,Rising Rivals
pl2-72,Nidoran♂,Rising Rivals
pl2-47,Rapidash 4,Rising Rivals
pl2-32,Rhyperior 4,Rising Rivals
pl2-48,Scizor 4,Rising Rivals
pl2-35,Vespiquen 4,Rising Rivals
pl2-54,Whiscash 4,Rising Rivals
pl2-37,Yanmega 4,Rising Rivals
A4a-055,Altaria,Secluded Springs
A4a-063,Azurill,Secluded Springs
A4a-077,Azurill,Secluded Springs
A4a-031,Boltund,Secluded Springs
A4a-006,Celebi,Secluded Springs
A4a-091,Chimchar,Secluded Springs
A4a-047,Crustle,Secluded Springs
A4a-024,Cryogonal,Secluded Springs
A4a-040,Diglett,Secluded Springs
A4a-044,Donphan,Secluded Springs
A4a-054,Dragalge,Secluded Springs
A4a-041,Dugtrio,Secluded Springs
A4a-007,Durant,Secluded Springs
A4a-046,Dwebble,Secluded Springs
A4a-027,Eelektrik,Secluded Springs
A4a-028,Eelektross,Secluded Springs
A4a-010,Entei ex,Secluded Springs
A4a-079,Entei ex,Secluded Springs
A4a-087,Entei ex,Secluded Springs
A4a-056,Farfetch'd,Secluded Springs
A4a-021,Feebas,Secluded Springs
A4a-011,Fletchinder,Secluded Springs
A4a-066,Fletchling,Secluded Springs
A4a-038,Frillish,Secluded Springs
A4a-099,Gabite,Secluded Springs
A4a-034,Galarian Corsola,Secluded Springs
A4a-035,Galarian Cursola,Secluded Springs
A4a-103,Garchomp ex,Secluded Springs
A4a-098,Gible,Secluded Springs
A4a-094,Golduck,Secluded Springs
A4a-001,Hoppip,Secluded Springs
A4a-059,Igglybuff,Secluded Springs
A4a-101,Infernape ex,Secluded Springs
A4a-067,Inflatable Boat,Secluded Springs
A4a-051,Inkay,Secluded Springs
A4a-039,Jellicent,Secluded Springs
A4a-003,Jumpluff ex,Secluded Springs
A4a-078,Jumpluff ex,Secluded Springs
A4a-086,Jumpluff ex,Secluded Springs
A4a-019,Jynx,Secluded Springs
A4a-096,Kingler,Secluded Springs
A4a-095,Krabby,Secluded Springs
A4a-036,Latias,Secluded Springs
A4a-037,Latios,Secluded Springs
A4a-075,Latios,Secluded Springs
A4a-058,Lickilicky,Secluded Springs
A4a-057,Lickitung,Secluded Springs
A4a-009,Magcargo,Secluded Springs
A4a-052,Malamar,Secluded Springs
A4a-023,Mantyke,Secluded Springs
A4a-105,Mantyke,Secluded Springs
A4a-068,Memory Light,Secluded Springs
A4a-102,Mew ex,Secluded Springs
A4a-022,Milotic,Secluded Springs
A4a-072,Milotic,Secluded Springs
A4a-062,Miltank,Secluded Springs
A4a-032,Misdreavus,Secluded Springs
A4a-033,Mismagius,Secluded Springs
A4a-092,Monferno,Secluded Springs
A4a-071,Morty,Secluded Springs
A4a-085,Morty,Secluded Springs
A4a-104,Paldean Clodsire ex,Secluded Springs
A4a-100,Paldean Wooper,Secluded Springs
A4a-043,Phanpy,Secluded Springs
A4a-076,Phanpy,Secluded Springs
A4a-013,Poliwag,Secluded Springs
A4a-014,Poliwhirl,Secluded Springs
A4a-042,Poliwrath ex,Secluded Springs
A4a-082,Poliwrath ex,Secluded Springs
A4a-089,Poliwrath ex,Secluded Springs
A4a-093,Psyduck,Secluded Springs
A4a-097,Pyukumuku,Secluded Springs
A4a-025,Raikou ex,Secluded Springs
A4a-081,Raikou ex,Secluded Springs
A4a-088,Raikou ex,Secluded Springs
A4a-045,Relicanth,Secluded Springs
A4a-048,Seviper,Secluded Springs
A4a-002,Skiploom,Secluded Springs
A4a-053,Skrelp,Secluded Springs
A4a-018,Slowking,Secluded Springs
A4a-017,Slowpoke,Secluded Springs
A4a-008,Slugma,Secluded Springs
A4a-029,Stunfisk,Secluded Springs
A4a-073,Stunfisk,Secluded Springs
A4a-020,Suicune ex,Secluded Springs
A4a-080,Suicune ex,Secluded Springs
A4a-090,Suicune ex,Secluded Springs
A4a-005,Sunflora,Secluded Springs
A4a-004,Sunkern,Secluded Springs
A4a-064,Swablu,Secluded Springs
A4a-012,Talonflame,Secluded Springs
A4a-060,Teddiursa,Secluded Springs
A4a-015,Tentacool,Secluded Springs
A4a-016,Tentacruel,Secluded Springs
A4a-070,Traveling Merchant,Secluded Springs
A4a-084,Traveling Merchant,Secluded Springs
A4a-026,Tynamo,Secluded Springs
A4a-061,Ursaring,Secluded Springs
A4a-069,Whitney,Secluded Springs
A4a-083,Whitney,Secluded Springs
A4a-030,Yamper,Secluded Springs
A4a-074,Yamper,Secluded Springs
A4a-065,Zangoose,Secluded Springs
A4a-050,Zoroark,Secluded Springs
A4a-049,Zorua,Secluded Springs
dp3-97,Nidoran♂,Secret Wonders
dp3-68,Unown K,Secret Wonders
dp3-69,Unown N,Secret Wonders
dp3-70,Unown O,Secret Wonders
dp3-39,Unown S,Secret Wonders
dp3-71,Unown X,Secret Wonders
dp3-72,Unown Z,Secret Wonders
swsh4.5-58,Boss's Orders (Lysandre),Shining Fates
swsh4.5-60,Professor's Research (Professor Juniper),Shining Fates
A2b-029,Abra,Shining Revelry
A2b-031,Alakazam,Shining Revelry
A2b-046,Arbok,Shining Revelry
A2b-003,Beedrill ex,Shining Revelry
A2b-079,Beedrill ex,Shining Revelry
A2b-107,Beedrill ex,Shining Revelry
A2b-065,Bibarel ex,Shining Revelry
A2b-087,Bibarel ex,Shining Revelry
A2b-095,Bibarel ex,Shining Revelry
A2b-064,Bidoof,Shining Revelry
A2b-016,Buizel,Shining Revelry
A2b-074,Buizel,Shining Revelry
A2b-066,Buneary,Shining Revelry
A2b-010,Charizard ex,Shining Revelry
A2b-080,Charizard ex,Shining Revelry
A2b-108,Charizard ex,Shining Revelry
A2b-008,Charmander,Shining Revelry
A2b-099,Charmander,Shining Revelry
A2b-009,Charmeleon,Shining Revelry
A2b-100,Charmeleon,Shining Revelry
A2b-068,Cyclizar,Shining Revelry
A2b-020,Dondozo,Shining Revelry
A2b-102,Dondozo,Shining Revelry
A2b-034,Drifblim,Shining Revelry
A2b-033,Drifloon,Shining Revelry
A2b-045,Ekans,Shining Revelry
A2b-024,Electrode,Shining Revelry
A2b-044,Flamigo,Shining Revelry
A2b-017,Floatzel,Shining Revelry
A2b-006,Floragato,Shining Revelry
A2b-057,Gholdengo,Shining Revelry
A2b-077,Gholdengo,Shining Revelry
A2b-036,Gimmighoul,Shining Revelry
A2b-035,Giratina ex,Shining Revelry
A2b-083,Giratina ex,Shining Revelry
A2b-096,Giratina ex,Shining Revelry
A2b-051,Grafaiai,Shining Revelry
A2b-076,Grafaiai,Shining Revelry
A2b-041,Hitmonchan,Shining Revelry
A2b-040,Hitmonlee,Shining Revelry
A2b-069,Iono,Shining Revelry
A2b-088,Iono,Shining Revelry
A2b-060,Jigglypuff,Shining Revelry
A2b-030,Kadabra,Shining Revelry
A2b-002,Kakuna,Shining Revelry
A2b-098,Kakuna,Shining Revelry
A2b-063,Lickilicky,Shining Revelry
A2b-062,Lickitung,Shining Revelry
A2b-067,Lopunny,Shining Revelry
A2b-043,Lucario ex,Shining Revelry
A2b-084,Lucario ex,Shining Revelry
A2b-110,Lucario ex,Shining Revelry
A2b-039,Machamp,Shining Revelry
A2b-038,Machoke,Shining Revelry
A2b-037,Machop,Shining Revelry
A2b-011,Magmar,Shining Revelry
A2b-012,Magmortar,Shining Revelry
A2b-007,Meowscarada,Shining Revelry
A2b-073,Meowscarada,Shining Revelry
A2b-032,Mr. Mime,Shining Revelry
A2b-025,Pachirisu,Shining Revelry
A2b-103,Pachirisu,Shining Revelry
A2b-048,Paldean Clodsire ex,Shining Revelry
A2b-085,Paldean Clodsire ex,Shining Revelry
A2b-093,Paldean Clodsire ex,Shining Revelry
A2b-013,Paldean Tauros,Shining Revelry
A2b-047,Paldean Wooper,Shining Revelry
A2b-026,Pawmi,Shining Revelry
A2b-027,Pawmo,Shining Revelry
A2b-028,Pawmot,Shining Revelry
A2b-022,Pikachu ex,Shining Revelry
A2b-082,Pikachu ex,Shining Revelry
A2b-092,Pikachu ex,Shining Revelry
A2b-004,Pinsir,Shining Revelry
A2b-111,Poké Ball,Shining Revelry
A2b-070,Pokémon Center Lady,Shining Revelry
A2b-089,Pokémon Center Lady,Shining Revelry
A2b-059,Raticate,Shining Revelry
A2b-058,Rattata,Shining Revelry
A2b-071,Red,Shining Revelry
A2b-090,Red,Shining Revelry
A2b-056,Revavroom,Shining Revelry
A2b-106,Revavroom,Shining Revelry
A2b-042,Riolu,Shining Revelry
A2b-104,Riolu,Shining Revelry
A2b-050,Shroodle,Shining Revelry
A2b-049,Spiritomb,Shining Revelry
A2b-005,Sprigatito,Shining Revelry
A2b-021,Tatsugiri,Shining Revelry
A2b-075,Tatsugiri,Shining Revelry
A2b-072,Team Rocket Grunt,Shining Revelry
A2b-091,Team Rocket Grunt,Shining Revelry
A2b-014,Tentacool,Shining Revelry
A2b-015,Tentacruel,Shining Revelry
A2b-052,Tinkatink,Shining Revelry
A2b-054,Tinkaton ex,Shining Revelry
A2b-086,Tinkaton ex,Shining Revelry
A2b-094,Tinkaton ex,Shining Revelry
A2b-053,Tinkatuff,Shining Revelry
A2b-055,Varoom,Shining Revelry
A2b-105,Varoom,Shining Revelry
A2b-023,Voltorb,Shining Revelry
A2b-001,Weedle,Shining Revelry
A2b-097,Weedle,Shining Revelry
A2b-061,Wigglytuff,Shining Revelry
A2b-078,Wigglytuff,Shining Revelry
A2b-018,Wiglett,Shining Revelry
A2b-101,Wiglett,Shining Revelry
A2b-019,Wugtrio ex,Shining Revelry
A2b-081,Wugtrio ex,Shining Revelry
A2b-109,Wugtrio ex,Shining Revelry
ecard3-81,Nidoran♀,Skyridge
ecard3-82,Nidoran♀,Skyridge
smp-SM244,Aipom,SM Black Star Promos
smp-SM187,Alolan Marowak GX,SM Black Star Promos
smp-SM43,Alolan Meowth,SM Black Star Promos
smp-SM51,Alolan Meowth,SM Black Star Promos
smp-SM128,Alolan Ninetales,SM Black Star Promos
smp-SM65,Alolan Raichu,SM Black Star Promos
smp-SM72,Alolan Raichu,SM Black Star Promos
smp-SM127,Alolan Sandslash,SM Black Star Promos
smp-SM18,Alolan Sandslash,SM Black Star Promos
smp-SM236,Alolan Sandslash GX,SM Black Star Promos
smp-SM202,Amoonguss,SM Black Star Promos
smp-SM228,Armored Mewtwo,SM Black Star Promos
smp-SM144,Articuno,SM Black Star Promos
smp-SM108,Ash's Pikachu,SM Black Star Promos
smp-SM109,Ash's Pikachu,SM Black Star Promos
smp-SM110,Ash's Pikachu,SM Black Star Promos
smp-SM111,Ash's Pikachu,SM Black Star Promos
smp-SM112,Ash's Pikachu,SM Black Star Promos
smp-SM113,Ash's Pikachu,SM Black Star Promos
smp-SM114,Ash's Pikachu,SM Black Star Promos
smp-SM49,Bewear,SM Black Star Promos
smp-SM34,Bewear GX,SM Black Star Promos
smp-SM221,Blacephalon,SM Black Star Promos
smp-SM189,Blastoise GX,SM Black Star Promos
smp-SM11,Bruxish,SM Black Star Promos
smp-SM198,Bulbasaur,SM Black Star Promos
smp-SM218,Buzzwole,SM Black Star Promos
smp-SM69,Buzzwole GX,SM Black Star Promos
smp-SM239,Carracosta GX,SM Black Star Promos
smp-SM224,Celebi,SM Black Star Promos
smp-SM167,Celebi & Venusaur GX,SM Black Star Promos
smp-SM131,Celesteela,SM Black Star Promos
smp-SM67,Celesteela GX,SM Black Star Promos
smp-SM148,Champions Festival,SM Black Star Promos
smp-SM231,Champions Festival,SM Black Star Promos
smp-SM78,Champions Festival,SM Black Star Promos
smp-SM158,Charizard,SM Black Star Promos
smp-SM226,Charizard,SM Black Star Promos
smp-SM230,Charizard & Braixen GX,SM Black Star Promos
smp-SM195,Charizard GX,SM Black Star Promos
smp-SM211,Charizard GX,SM Black Star Promos
smp-SM60,Charizard GX,SM Black Star Promos
smp-SM42,Cosmog,SM Black Star Promos
smp-SM47,Crabominable,SM Black Star Promos
smp-SM106,Dawn Wings Necrozma,SM Black Star Promos
smp-SM123,Dawn Wings Necrozma,SM Black Star Promos
smp-SM101,Dawn Wings Necrozma GX,SM Black Star Promos
smp-SM55,Decidueye,SM Black Star Promos
smp-SM37,Decidueye GX,SM Black Star Promos
smp-SM132,Delcatty,SM Black Star Promos
smp-SM164,Deoxys,SM Black Star Promos
smp-SM170,Detective Pikachu,SM Black Star Promos
smp-SM190,Detective Pikachu,SM Black Star Promos
smp-SM194,Detective Pikachu,SM Black Star Promos
smp-SM53,Dhelmise,SM Black Star Promos
smp-SM156,Dragonite GX,SM Black Star Promos
smp-SM21,Drampa,SM Black Star Promos
smp-SM107,Dusk Mane Necrozma,SM Black Star Promos
smp-SM124,Dusk Mane Necrozma,SM Black Star Promos
smp-SM102,Dusk Mane Necrozma GX,SM Black Star Promos
smp-SM184,Eevee,SM Black Star Promos
smp-SM235,Eevee,SM Black Star Promos
smp-SM174,Eevee GX,SM Black Star Promos
smp-SM175,Eevee GX,SM Black Star Promos
smp-SM176,Eevee GX,SM Black Star Promos
smp-SM233,Eevee GX,SM Black Star Promos
smp-SM242,Eevee GX,SM Black Star Promos
smp-SM169,Eevee & Snorlax GX,SM Black Star Promos
smp-SM219,Entei,SM Black Star Promos
smp-SM240,Espeon & Deoxys GX,SM Black Star Promos
smp-SM35,Espeon GX,SM Black Star Promos
smp-SM119,Exeggcute,SM Black Star Promos
smp-SM186,Flareon,SM Black Star Promos
smp-SM171,Flareon GX,SM Black Star Promos
smp-SM193,Garchomp & Giratina GX,SM Black Star Promos
smp-SM151,Giratina,SM Black Star Promos
smp-SM238,Glaceon,SM Black Star Promos
smp-SM147,Glaceon GX,SM Black Star Promos
smp-SM52,Golisopod,SM Black Star Promos
smp-SM62,Golisopod GX,SM Black Star Promos
smp-SM197,Greninja GX,SM Black Star Promos
smp-SM97,Gumshoos,SM Black Star Promos
smp-SM212,Gyarados GX,SM Black Star Promos
smp-SM96,Heatran,SM Black Star Promos
smp-SM57,Ho-Oh GX,SM Black Star Promos
smp-SM80,Ho-Oh GX,SM Black Star Promos
smp-SM38,Incineroar GX,SM Black Star Promos
smp-SM40,Jangmo-o,SM Black Star Promos
smp-SM161,Jirachi,SM Black Star Promos
smp-SM173,Jolteon GX,SM Black Star Promos
smp-SM188,Kangaskhan GX,SM Black Star Promos
smp-SM155,Kingdra GX,SM Black Star Promos
smp-SM41,Komala,SM Black Star Promos
smp-SM71,Kommo-o GX,SM Black Star Promos
smp-SM129,Kyogre,SM Black Star Promos
smp-SM142,Kyurem,SM Black Star Promos
smp-SM135,Latias,SM Black Star Promos
smp-SM87,Latias,SM Black Star Promos
smp-SM136,Latios,SM Black Star Promos
smp-SM88,Latios,SM Black Star Promos
smp-SM237,Leafeon,SM Black Star Promos
smp-SM146,Leafeon GX,SM Black Star Promos
smp-SM02,Litten,SM Black Star Promos
smp-SM08,Litten,SM Black Star Promos
smp-SM23,Litten,SM Black Star Promos
smp-SM54,Lucario,SM Black Star Promos
smp-SM95,Lucario,SM Black Star Promos
smp-SM100,Lucario GX,SM Black Star Promos
smp-SM192,Lucario & Melmetal GX,SM Black Star Promos
smp-SM103,Lunala GX,SM Black Star Promos
smp-SM17,Lunala GX,SM Black Star Promos
smp-SM25,Lurantis,SM Black Star Promos
smp-SM105,Lycanroc,SM Black Star Promos
smp-SM118,Lycanroc,SM Black Star Promos
smp-SM14,Lycanroc GX,SM Black Star Promos
smp-SM166,Magikarp & Wailord GX,SM Black Star Promos
smp-SM117,Malamar,SM Black Star Promos
smp-SM130,Manectric,SM Black Star Promos
smp-SM85,Marshadow,SM Black Star Promos
smp-SM93,Marshadow,SM Black Star Promos
smp-SM59,Marshadow GX,SM Black Star Promos
smp-SM181,Melmetal,SM Black Star Promos
smp-SM178,Melmetal GX,SM Black Star Promos
smp-SM177,Meltan,SM Black Star Promos
smp-SM215,Mew,SM Black Star Promos
smp-SM214,Mewtwo,SM Black Star Promos
smp-SM77,Mewtwo,SM Black Star Promos
smp-SM196,Mewtwo GX,SM Black Star Promos
smp-SM191,Mewtwo & Mew GX,SM Black Star Promos
smp-SM163,Mimikyu,SM Black Star Promos
smp-SM29,Mimikyu,SM Black Star Promos
smp-SM99,Mimikyu,SM Black Star Promos
smp-SM222,Mismagius,SM Black Star Promos
smp-SM143,Moltres,SM Black Star Promos
smp-SM210,Moltres & Zapdos & Articuno GX,SM Black Star Promos
smp-SM20,Mudsdale,SM Black Star Promos
smp-SM125,Naganadel GX,SM Black Star Promos
smp-SM204,Necrozma,SM Black Star Promos
smp-SM58,Necrozma GX,SM Black Star Promos
smp-SM160,Nidoqueen,SM Black Star Promos
smp-SM13,Oranguru,SM Black Star Promos
smp-SM19,Oricorio,SM Black Star Promos
smp-SM12,Passimian,SM Black Star Promos
smp-SM182,Persian,SM Black Star Promos
smp-SM115,Pheromosa,SM Black Star Promos
smp-SM66,Pheromosa GX,SM Black Star Promos
smp-SM220,Phione,SM Black Star Promos
smp-SM04,Pikachu,SM Black Star Promos
smp-SM157,Pikachu,SM Black Star Promos
